sku;fecha;udsStock
48;20200118;168
48;20200119;156
48;20200120;156
48;20200121;152
48;20200122;152
48;20200123;144
48;20200124;136
48;20200125;132
48;20200126;124
48;20200127;124
48;20200128;104
48;20200129;152
48;20200130;144
48;20200131;144
48;20200201;132
48;20200202;120
48;20200203;120
48;20200204;108
48;20200205;100
48;20200206;100
48;20200207;92
48;20200208;88
48;20200209;76
48;20200210;76
48;20200211;72
48;20200212;192
48;20200213;188
48;20200214;180
48;20200215;176
48;20200216;172
48;20200217;172
48;20200218;168
48;20200219;168
48;20200220;160
48;20200221;160
48;20200222;160
48;20200223;156
48;20200224;156
48;20200225;148
48;20200226;180
48;20200227;180
48;20200228;180
48;20200229;180
48;20200301;168
48;20200302;168
48;20200303;168
48;20200304;168
48;20200305;164
48;20200306;156
48;20200307;152
48;20200308;144
48;20200309;144
48;20200310;136
48;20200311;156
48;20200312;152
48;20200313;144
48;20200314;140
48;20200315;132
48;20200316;132
48;20200317;132
48;20200318;132
48;20200319;132
48;20200320;132
48;20200321;132
48;20200322;132
48;20200323;132
48;20200324;132
48;20200325;132
48;20200326;132
48;20200327;132
48;20200328;132
48;20200329;132
48;20200330;132
48;20200331;132
48;20200401;132
48;20200402;132
48;20200403;132
48;20200404;132
48;20200405;132
48;20200406;132
48;20200407;132
48;20200408;132
48;20200409;132
48;20200410;132
48;20200411;132
48;20200412;132
48;20200413;132
48;20200414;132
48;20200415;132
48;20200416;132
48;20200417;132
48;20200418;132
48;20200419;132
48;20200420;132
48;20200421;132
48;20200422;132
48;20200423;132
48;20200424;132
48;20200425;132
48;20200426;132
48;20200427;132
48;20200428;132
48;20200429;132
48;20200430;132
48;20200501;132
48;20200502;132
48;20200503;132
48;20200504;132
48;20200505;132
48;20200506;132
48;20200507;132
48;20200508;132
48;20200509;132
48;20200510;132
48;20200511;132
48;20200512;120
48;20200513;120
48;20200514;104
48;20200515;96
48;20200516;80
48;20200517;80
48;20200518;80
48;20200519;68
48;20200520;168
48;20200521;164
48;20200522;156
48;20200523;152
48;20200524;148
48;20200525;148
48;20200526;140
48;20200527;140
48;20200528;136
48;20200529;124
48;20200530;124
48;20200531;108
48;20200601;108
48;20200602;100
48;20200603;236
48;20200604;228
48;20200605;224
48;20200606;220
48;20200607;212
48;20200608;212
48;20200609;204
48;20200610;192
48;20200611;168
48;20200612;156
48;20200613;152
48;20200614;148
48;20200615;148
48;20200616;140
48;20200617;132
48;20200618;128
48;20200619;124
48;20200620;116
48;20200621;112
48;20200622;112
48;20200623;104
48;20200624;136
48;20200625;128
48;20200626;124
48;20200627;120
48;20200628;108
48;20200629;108
48;20200630;96
48;20200701;276
48;20200702;272
48;20200703;252
48;20200704;244
48;20200705;224
48;20200706;224
48;20200707;216
48;20200708;380
48;20200709;360
48;20200710;360
48;20200711;344
48;20200712;344
48;20200713;344
48;20200714;336
48;20200715;328
48;20200716;312
48;20200717;296
48;20200718;280
48;20200719;280
48;20200720;280
48;20200721;276
48;20200722;272
48;20200723;260
48;20200724;248
48;20200725;240
48;20200726;240
48;20200727;240
48;20200728;224
48;20200729;224
48;20200730;208
48;20200731;204
48;20200801;184
48;20200802;184
48;20200803;184
48;20200804;184
48;20200805;180
48;20200806;172
48;20200807;160
48;20200808;160
48;20200809;144
48;20200810;144
48;20200811;140
48;20200812;128
48;20200813;124
48;20200814;124
48;20200815;116
48;20200816;116
48;20200817;116
48;20200818;116
48;20200819;132
48;20200820;128
48;20200821;124
48;20200822;108
48;20200823;100
48;20200824;100
48;20200825;80
48;20200826;164
48;20200827;164
48;20200828;152
48;20200829;140
48;20200830;140
48;20200831;140
48;20200901;132
48;20200902;120
48;20200903;116
48;20200904;112
48;20200905;104
48;20200906;96
48;20200907;96
48;20200908;84
48;20200909;156
48;20200910;140
48;20200911;136
48;20200912;136
48;20200913;128
48;20200914;128
48;20200915;128
48;20200916;120
48;20200917;116
48;20200918;116
48;20200919;112
48;20200920;112
48;20200921;112
48;20200922;112
48;20200923;160
48;20200924;160
48;20200925;160
48;20200926;156
48;20200927;144
48;20200928;144
48;20200929;136
48;20200930;136
48;20201001;124
48;20201002;112
48;20201003;96
48;20201004;84
48;20201005;84
48;20201006;72
48;20201007;100
48;20201008;88
48;20201009;72
48;20201010;68
48;20201011;64
48;20201012;64
48;20201013;64
48;20201014;64
48;20201015;52
48;20201016;48
48;20201017;36
48;20201018;32
48;20201019;32
48;20201020;32
48;20201021;24
48;20201022;24
48;20201023;16
48;20201024;12
48;20201025;8
48;20201026;8
48;20201027;4
48;20201028;0
48;20201029;-4
48;20201030;-8
48;20201031;-8
48;20201101;-12
48;20201102;-12
48;20201103;-12
48;20201104;144
48;20201105;136
48;20201106;116
48;20201107;108
48;20201108;96
48;20201109;96
48;20201110;88
48;20201111;80
48;20201112;80
48;20201113;76
48;20201114;76
48;20201115;72
48;20201116;72
48;20201117;72
48;20201118;176
48;20201119;176
48;20201120;176
48;20201121;176
48;20201122;172
48;20201123;172
48;20201124;164
48;20201125;164
48;20201126;176
48;20201127;172
48;20201128;160
48;20201129;152
48;20201130;152
48;20201201;144
48;20201202;204
48;20201203;204
48;20201204;196
48;20201205;184
48;20201206;176
48;20201207;176
48;20201208;172
48;20201209;172
48;20201210;172
48;20201211;160
48;20201212;148
48;20201213;132
48;20201214;132
48;20201215;124
48;20201216;216
48;20201217;216
48;20201218;216
48;20201219;208
48;20201220;196
48;20201221;196
48;20201222;196
48;20201223;192
48;20201224;184
48;20201225;184
48;20201226;184
48;20201227;184
48;20201228;180
48;20201229;172
48;20201230;164
48;20201231;160
48;20210101;164
48;20210102;164
48;20210103;164
48;20210104;164
48;20210105;156
48;20210106;148
48;20210107;148
48;20210108;144
48;20210109;128
48;20210110;112
48;20210111;112
48;20210112;112
48;20210113;164
48;20210114;152
48;20210115;148
48;20210116;140
48;20210117;136
48;20210118;136
48;20210119;136
48;20210120;132
48;20210121;128
48;20210122;120
48;20210123;116
48;20210124;116
48;20210125;116
48;20210126;100
48;20210127;132
48;20210128;132
48;20210129;132
48;20210130;132
48;20210131;128
48;20210201;128
48;20210202;116
48;20210203;116
48;20210204;112
48;20210205;112
48;20210206;112
48;20210207;112
48;20210208;112
48;20210209;108
48;20210210;140
48;20210211;140
48;20210212;136
48;20210213;136
48;20210214;128
48;20210215;128
48;20210216;124
48;20210217;124
48;20210218;104
48;20210219;104
48;20210220;104
48;20210221;100
48;20210222;100
48;20210223;96
48;20210224;128
48;20210225;128
48;20210226;120
48;20210227;112
48;20210228;112
48;20210301;112
48;20210302;104
48;20210303;104
48;20210304;104
48;20210305;100
48;20210306;96
48;20210307;88
48;20210308;88
48;20210309;88
48;20210310;196
48;20210311;180
48;20210312;180
48;20210313;180
48;20210314;176
48;20210315;176
48;20210316;160
48;20210317;160
48;20210318;156
48;20210319;152
48;20210320;148
48;20210321;144
48;20210322;144
48;20210323;136
48;20210324;156
48;20210325;156
48;20210326;140
48;20210327;128
48;20210328;116
48;20210329;116
48;20210330;112
48;20210331;100
48;20210401;92
48;20210402;92
48;20210403;92
48;20210404;88
48;20210405;88
48;20210406;84
48;20210407;152
48;20210408;148
48;20210409;144
48;20210410;136
48;20210411;132
48;20210412;132
48;20210413;132
48;20210414;124
48;20210415;124
48;20210416;124
48;20210417;116
48;20210418;116
48;20210419;116
48;20210420;116
48;20210421;124
48;20210422;120
48;20210423;116
48;20210424;116
48;20210425;112
48;20210426;112
48;20210427;112
48;20210428;112
48;20210429;104
48;20210430;104
48;20210501;100
48;20210502;100
48;20210503;100
48;20210504;100
48;20210505;204
48;20210506;204
48;20210507;204
48;20210508;192
48;20210509;188
48;20210510;188
48;20210511;180
48;20210512;168
48;20210513;168
48;20210514;164
48;20210515;160
48;20210516;156
48;20210517;156
48;20210518;144
48;20210519;152
48;20210520;148
48;20210521;144
48;20210522;132
48;20210523;120
48;20210524;120
48;20210525;112
48;20210526;96
48;20210527;80
48;20210528;72
48;20210529;60
48;20210530;48
48;20210531;48
48;20210601;40
48;20210602;164
48;20210603;148
48;20210604;148
48;20210605;136
48;20210606;132
48;20210607;132
48;20210608;116
48;20210609;108
48;20210610;96
48;20210611;84
48;20210612;80
48;20210613;76
48;20210614;76
48;20210615;76
48;20210616;124
48;20210617;116
48;20210618;112
48;20210619;112
48;20210620;112
48;20210621;112
48;20210622;112
48;20210623;136
48;20210624;136
48;20210625;136
48;20210626;132
48;20210627;132
48;20210628;132
48;20210629;128
48;20210630;112
48;20210701;112
48;20210702;104
48;20210703;100
48;20210704;96
48;20210705;96
48;20210706;84
48;20210707;92
48;20210708;92
48;20210709;80
48;20210710;72
48;20210711;72
48;20210712;72
48;20210713;68
48;20210714;140
48;20210715;136
48;20210716;124
48;20210717;116
48;20210718;112
48;20210719;112
48;20210720;104
48;20210721;216
48;20210722;212
48;20210723;208
48;20210724;208
48;20210725;200
48;20210726;200
48;20210727;196
48;20210728;184
48;20210729;172
48;20210730;168
48;20210731;160
48;20210801;156
48;20210802;156
48;20210803;148
48;20210804;144
48;20210805;144
48;20210806;140
48;20210807;124
48;20210808;116
48;20210809;116
48;20210810;108
48;20210811;96
48;20210812;92
48;20210813;80
48;20210814;76
48;20210815;76
48;20210816;76
48;20210817;72
48;20210818;120
48;20210819;120
48;20210820;108
48;20210821;108
48;20210822;96
48;20210823;96
48;20210824;88
48;20210825;168
48;20210826;156
48;20210827;156
48;20210828;148
48;20210829;148
48;20210830;148
48;20210831;140
48;20210901;136
48;20210902;124
48;20210903;120
48;20210904;112
48;20210905;108
48;20210906;108
48;20210907;96
48;20210908;176
48;20210909;168
48;20210910;168
48;20210911;156
48;20210912;156
48;20210913;156
48;20210914;136
48;20210915;132
48;20210916;124
48;20210917;124
48;20210918;108
48;20210919;108
48;20210920;108
48;20210921;88
48;20210922;108
48;20210923;104
48;20210924;104
48;20210925;100
48;20210926;100
48;20210927;100
48;20210928;92
48;20210929;88
48;20210930;88
48;20211001;80
48;20211002;72
48;20211003;68
48;20211004;68
48;20211005;60
48;20211006;140
48;20211007;140
48;20211008;136
48;20211009;136
48;20211010;136
48;20211011;136
48;20211012;128
48;20211013;128
48;20211014;120
48;20211015;120
48;20211016;116
48;20211017;108
48;20211018;108
48;20211019;100
48;20211020;164
49;20200101;200
49;20200102;200
49;20200103;200
49;20200104;192
49;20200105;176
49;20200106;176
49;20200107;176
49;20200108;144
49;20200109;140
49;20200110;128
49;20200111;108
49;20200112;68
49;20200113;84
49;20200114;76
49;20200115;76
49;20200116;72
49;20200117;68
49;20200118;60
49;20200119;60
49;20200120;60
49;20200121;52
49;20200122;44
49;20200123;44
49;20200124;0
49;20200125;0
49;20200126;0
49;20200127;0
49;20200128;96
49;20200129;92
49;20200130;84
49;20200131;80
49;20200201;80
49;20200202;76
49;20200203;76
49;20200204;68
49;20200205;52
49;20200206;28
49;20200207;28
49;20200208;28
49;20200209;28
49;20200210;188
49;20200211;184
49;20200212;184
49;20200213;184
49;20200214;180
49;20200215;172
49;20200216;164
49;20200217;164
49;20200218;160
49;20200219;140
49;20200220;136
49;20200221;128
49;20200222;112
49;20200223;96
49;20200224;128
49;20200225;128
49;20200226;120
49;20200227;112
49;20200228;60
49;20200229;60
49;20200301;60
49;20200302;60
49;20200303;56
49;20200304;52
49;20200305;52
49;20200306;48
49;20200307;48
49;20200308;36
49;20200309;164
49;20200310;156
49;20200311;156
49;20200312;152
49;20200313;140
49;20200314;128
49;20200315;116
49;20200316;116
49;20200317;116
49;20200318;84
49;20200319;84
49;20200320;84
49;20200321;84
49;20200322;84
49;20200323;84
49;20200324;84
49;20200325;84
49;20200326;84
49;20200327;84
49;20200328;84
49;20200329;84
49;20200330;84
49;20200331;84
49;20200401;84
49;20200402;84
49;20200403;84
49;20200404;84
49;20200405;84
49;20200406;84
49;20200407;84
49;20200408;84
49;20200409;84
49;20200410;84
49;20200411;84
49;20200412;84
49;20200413;84
49;20200414;84
49;20200415;84
49;20200416;84
49;20200417;84
49;20200418;84
49;20200419;84
49;20200420;84
49;20200421;84
49;20200422;84
49;20200423;84
49;20200424;84
49;20200425;84
49;20200426;84
49;20200427;84
49;20200428;84
49;20200429;84
49;20200430;84
49;20200501;84
49;20200502;84
49;20200503;84
49;20200504;84
49;20200505;84
49;20200506;84
49;20200507;84
49;20200508;84
49;20200509;84
49;20200510;84
49;20200511;84
49;20200512;84
49;20200513;84
49;20200514;84
49;20200515;84
49;20200516;84
49;20200517;80
49;20200518;176
49;20200519;168
49;20200520;152
49;20200521;152
49;20200522;152
49;20200523;144
49;20200524;144
49;20200525;144
49;20200526;144
49;20200527;132
49;20200528;128
49;20200529;128
49;20200530;128
49;20200531;124
49;20200601;172
49;20200602;168
49;20200603;156
49;20200604;92
49;20200605;80
49;20200606;68
49;20200607;64
49;20200608;64
49;20200609;60
49;20200610;52
49;20200611;52
49;20200612;52
49;20200613;52
49;20200614;52
49;20200615;244
49;20200616;244
49;20200617;244
49;20200618;232
49;20200619;220
49;20200620;216
49;20200621;200
49;20200622;200
49;20200623;188
49;20200624;180
49;20200625;168
49;20200626;164
49;20200627;120
49;20200628;120
49;20200629;120
49;20200630;108
49;20200701;96
49;20200702;92
49;20200703;88
49;20200704;88
49;20200705;84
49;20200706;244
49;20200707;244
49;20200708;244
49;20200709;236
49;20200710;228
49;20200711;224
49;20200712;216
49;20200713;216
49;20200714;200
49;20200715;196
49;20200716;168
49;20200717;156
49;20200718;152
49;20200719;144
49;20200720;144
49;20200721;96
49;20200722;76
49;20200723;68
49;20200724;68
49;20200725;68
49;20200726;68
49;20200727;164
49;20200728;164
49;20200729;148
49;20200730;132
49;20200731;116
49;20200801;112
49;20200802;92
49;20200803;252
49;20200804;236
49;20200805;236
49;20200806;232
49;20200807;216
49;20200808;216
49;20200809;200
49;20200810;216
49;20200811;196
49;20200812;188
49;20200813;156
49;20200814;132
49;20200815;124
49;20200816;120
49;20200817;120
49;20200818;116
49;20200819;108
49;20200820;108
49;20200821;100
49;20200822;100
49;20200823;100
49;20200824;324
49;20200825;292
49;20200826;292
49;20200827;284
49;20200828;280
49;20200829;276
49;20200830;264
49;20200831;264
49;20200901;244
49;20200902;232
49;20200903;220
49;20200904;212
49;20200905;208
49;20200906;200
49;20200907;328
49;20200908;308
49;20200909;304
49;20200910;280
49;20200911;280
49;20200912;276
49;20200913;268
49;20200914;268
49;20200915;256
49;20200916;256
49;20200917;236
49;20200918;224
49;20200919;212
49;20200920;208
49;20200921;208
49;20200922;200
49;20200923;160
49;20200924;152
49;20200925;140
49;20200926;136
49;20200927;136
49;20200928;100
49;20200929;92
49;20200930;84
49;20201001;84
49;20201002;80
49;20201003;76
49;20201004;64
49;20201005;240
49;20201006;220
49;20201007;216
49;20201008;208
49;20201009;168
49;20201010;144
49;20201011;112
49;20201012;112
49;20201013;112
49;20201014;92
49;20201015;88
49;20201016;76
49;20201017;64
49;20201018;36
49;20201019;276
49;20201020;228
49;20201021;212
49;20201022;192
49;20201023;192
49;20201024;184
49;20201025;164
49;20201026;164
49;20201027;144
49;20201028;136
49;20201029;108
49;20201030;76
49;20201031;68
49;20201101;64
49;20201102;64
49;20201103;208
49;20201104;204
49;20201105;204
49;20201106;200
49;20201107;200
49;20201108;180
49;20201109;180
49;20201110;164
49;20201111;164
49;20201112;164
49;20201113;164
49;20201114;164
49;20201115;160
49;20201116;256
49;20201117;256
49;20201118;256
49;20201119;252
49;20201120;252
49;20201121;248
49;20201122;244
49;20201123;244
49;20201124;236
49;20201125;220
49;20201126;216
49;20201127;212
49;20201128;208
49;20201129;204
49;20201130;236
49;20201201;232
49;20201202;232
49;20201203;224
49;20201204;224
49;20201205;216
49;20201206;212
49;20201207;212
49;20201208;212
49;20201209;212
49;20201210;204
49;20201211;204
49;20201212;200
49;20201213;196
49;20201214;324
49;20201215;324
49;20201216;324
49;20201217;320
49;20201218;300
49;20201219;292
49;20201220;292
49;20201221;292
49;20201222;292
49;20201223;284
49;20201224;284
49;20201225;280
49;20201226;280
49;20201227;280
49;20201228;280
49;20201229;280
49;20201230;272
49;20201231;212
49;20210101;208
49;20210102;208
49;20210103;204
49;20210104;204
49;20210105;196
49;20210106;188
49;20210107;188
49;20210108;188
49;20210109;184
49;20210110;184
49;20210111;184
49;20210112;180
49;20210113;168
49;20210114;156
49;20210115;152
49;20210116;148
49;20210117;144
49;20210118;144
49;20210119;144
49;20210120;140
49;20210121;132
49;20210122;124
49;20210123;124
49;20210124;124
49;20210125;124
49;20210126;140
49;20210127;140
49;20210128;132
49;20210129;128
49;20210130;128
49;20210131;128
49;20210201;128
49;20210202;124
49;20210203;112
49;20210204;112
49;20210205;112
49;20210206;112
49;20210207;104
49;20210208;104
49;20210209;104
49;20210210;96
49;20210211;96
49;20210212;96
49;20210213;92
49;20210214;92
49;20210215;92
49;20210216;92
49;20210217;92
49;20210218;88
49;20210219;88
49;20210220;84
49;20210221;84
49;20210222;132
49;20210223;132
49;20210224;128
49;20210225;128
49;20210226;128
49;20210227;96
49;20210228;96
49;20210301;96
49;20210302;96
49;20210303;80
49;20210304;64
49;20210305;64
49;20210306;64
49;20210307;60
49;20210308;236
49;20210309;232
49;20210310;232
49;20210311;232
49;20210312;232
49;20210313;232
49;20210314;228
49;20210315;228
49;20210316;220
49;20210317;220
49;20210318;220
49;20210319;212
49;20210320;208
49;20210321;204
49;20210322;204
49;20210323;204
49;20210324;192
49;20210325;184
49;20210326;172
49;20210327;160
49;20210328;160
49;20210329;160
49;20210330;116
49;20210331;116
49;20210401;112
49;20210402;112
49;20210403;112
49;20210404;104
49;20210405;104
49;20210406;168
49;20210407;168
49;20210408;168
49;20210409;168
49;20210410;160
49;20210411;160
49;20210412;160
49;20210413;160
49;20210414;156
49;20210415;152
49;20210416;144
49;20210417;144
49;20210418;140
49;20210419;140
49;20210420;140
49;20210421;136
49;20210422;136
49;20210423;136
49;20210424;136
49;20210425;136
49;20210426;136
49;20210427;112
49;20210428;64
49;20210429;64
49;20210430;60
49;20210501;60
49;20210502;60
49;20210503;172
49;20210504;168
49;20210505;160
49;20210506;152
49;20210507;96
49;20210508;84
49;20210509;72
49;20210510;72
49;20210511;72
49;20210512;72
49;20210513;72
49;20210514;72
49;20210515;72
49;20210516;72
49;20210517;264
49;20210518;264
49;20210519;260
49;20210520;252
49;20210521;236
49;20210522;224
49;20210523;208
49;20210524;208
49;20210525;184
49;20210526;172
49;20210527;164
49;20210528;156
49;20210529;136
49;20210530;132
49;20210531;164
49;20210601;144
49;20210602;128
49;20210603;116
49;20210604;116
49;20210605;108
49;20210606;108
49;20210607;108
49;20210608;96
49;20210609;92
49;20210610;92
49;20210611;92
49;20210612;92
49;20210613;92
49;20210614;108
49;20210615;88
49;20210616;76
49;20210617;76
49;20210618;76
49;20210619;76
49;20210620;76
49;20210621;108
49;20210622;96
49;20210623;84
49;20210624;76
49;20210625;76
49;20210626;76
49;20210627;76
49;20210628;236
49;20210629;224
49;20210630;212
49;20210701;212
49;20210702;160
49;20210703;132
49;20210704;128
49;20210705;128
49;20210706;112
49;20210707;108
49;20210708;108
49;20210709;108
49;20210710;100
49;20210711;92
49;20210712;252
49;20210713;252
49;20210714;252
49;20210715;244
49;20210716;224
49;20210717;216
49;20210718;192
49;20210719;192
49;20210720;144
49;20210721;140
49;20210722;140
49;20210723;140
49;20210724;132
49;20210725;132
49;20210726;132
49;20210727;104
49;20210728;92
49;20210729;72
49;20210730;72
49;20210731;72
49;20210801;72
49;20210802;72
49;20210803;52
49;20210804;52
49;20210805;52
49;20210806;52
49;20210807;52
49;20210808;52
49;20210809;292
49;20210810;280
49;20210811;280
49;20210812;280
49;20210813;264
49;20210814;256
49;20210815;240
49;20210816;240
49;20210817;240
49;20210818;188
49;20210819;180
49;20210820;156
49;20210821;156
49;20210822;136
49;20210823;168
49;20210824;152
49;20210825;152
49;20210826;136
49;20210827;136
49;20210828;128
49;20210829;108
49;20210830;108
49;20210831;92
49;20210901;80
49;20210902;76
49;20210903;68
49;20210904;60
49;20210905;48
49;20210906;208
49;20210907;184
49;20210908;180
49;20210909;176
49;20210910;160
49;20210911;156
49;20210912;152
49;20210913;152
49;20210914;144
49;20210915;96
49;20210916;80
49;20210917;72
49;20210918;60
49;20210919;52
49;20210920;52
49;20210921;52
49;20210922;44
49;20210923;28
49;20210924;24
49;20210925;24
49;20210926;24
49;20210927;0
49;20210928;0
49;20210929;0
49;20210930;0
49;20211001;0
49;20211002;0
49;20211003;0
49;20211004;0
49;20211005;0
49;20211006;0
49;20211007;0
49;20211008;0
49;20211009;0
49;20211010;0
49;20211011;0
49;20211012;-4
49;20211013;-4
49;20211014;-4
49;20211015;-4
49;20211016;-4
49;20211017;-4
49;20211018;156
49;20211019;156
49;20211020;156
50;20200101;196
50;20200102;196
50;20200103;188
50;20200104;184
50;20200105;180
50;20200106;180
50;20200107;180
50;20200108;252
50;20200109;224
50;20200110;208
50;20200111;208
50;20200112;200
50;20200113;200
50;20200114;188
50;20200115;164
50;20200116;148
50;20200117;144
50;20200118;128
50;20200119;76
50;20200120;76
50;20200121;56
50;20200122;176
50;20200123;160
50;20200124;128
50;20200125;116
50;20200126;84
50;20200127;84
50;20200128;32
50;20200129;20
50;20200130;8
50;20200131;4
50;20200201;4
50;20200202;4
50;20200203;4
50;20200204;4
50;20200205;244
50;20200206;240
50;20200207;228
50;20200208;228
50;20200209;216
50;20200210;216
50;20200211;204
50;20200212;200
50;20200213;192
50;20200214;184
50;20200215;172
50;20200216;148
50;20200217;148
50;20200218;144
50;20200219;176
50;20200220;172
50;20200221;172
50;20200222;168
50;20200223;160
50;20200224;160
50;20200225;160
50;20200226;152
50;20200227;136
50;20200228;136
50;20200229;136
50;20200301;128
50;20200302;128
50;20200303;128
50;20200304;160
50;20200305;152
50;20200306;140
50;20200307;124
50;20200308;116
50;20200309;116
50;20200310;112
50;20200311;112
50;20200312;112
50;20200313;108
50;20200314;104
50;20200315;104
50;20200316;104
50;20200317;104
50;20200318;104
50;20200319;104
50;20200320;104
50;20200321;104
50;20200322;104
50;20200323;104
50;20200324;104
50;20200325;104
50;20200326;104
50;20200327;104
50;20200328;104
50;20200329;104
50;20200330;104
50;20200331;104
50;20200401;104
50;20200402;104
50;20200403;104
50;20200404;104
50;20200405;104
50;20200406;104
50;20200407;104
50;20200408;104
50;20200409;104
50;20200410;104
50;20200411;104
50;20200412;104
50;20200413;104
50;20200414;104
50;20200415;104
50;20200416;104
50;20200417;104
50;20200418;104
50;20200419;104
50;20200420;104
50;20200421;104
50;20200422;104
50;20200423;104
50;20200424;104
50;20200425;104
50;20200426;104
50;20200427;104
50;20200428;104
50;20200429;104
50;20200430;104
50;20200501;104
50;20200502;104
50;20200503;104
50;20200504;104
50;20200505;104
50;20200506;104
50;20200507;104
50;20200508;104
50;20200509;104
50;20200510;104
50;20200511;104
50;20200512;104
50;20200513;104
50;20200514;104
50;20200515;104
50;20200516;104
50;20200517;104
50;20200518;104
50;20200519;104
50;20200520;104
50;20200521;104
50;20200522;96
50;20200523;88
50;20200524;84
50;20200525;84
50;20200526;80
50;20200527;156
50;20200528;152
50;20200529;152
50;20200530;152
50;20200531;152
50;20200601;152
50;20200602;152
50;20200603;148
50;20200604;144
50;20200605;144
50;20200606;144
50;20200607;140
50;20200608;140
50;20200609;136
50;20200610;168
50;20200611;160
50;20200612;152
50;20200613;140
50;20200614;136
50;20200615;136
50;20200616;124
50;20200617;160
50;20200618;160
50;20200619;160
50;20200620;160
50;20200621;140
50;20200622;140
50;20200623;124
50;20200624;124
50;20200625;120
50;20200626;116
50;20200627;116
50;20200628;108
50;20200629;108
50;20200630;100
50;20200701;140
50;20200702;140
50;20200703;132
50;20200704;132
50;20200705;128
50;20200706;128
50;20200707;128
50;20200708;128
50;20200709;120
50;20200710;116
50;20200711;112
50;20200712;112
50;20200713;112
50;20200714;112
50;20200715;152
50;20200716;152
50;20200717;148
50;20200718;144
50;20200719;128
50;20200720;128
50;20200721;116
50;20200722;116
50;20200723;112
50;20200724;112
50;20200725;104
50;20200726;100
50;20200727;100
50;20200728;100
50;20200729;136
50;20200730;124
50;20200731;120
50;20200801;116
50;20200802;112
50;20200803;112
50;20200804;104
50;20200805;104
50;20200806;96
50;20200807;96
4;20200503;312
4;20200504;312
4;20200505;312
4;20200506;312
4;20200507;312
4;20200508;312
4;20200509;312
4;20200510;312
4;20200511;312
4;20200512;312
4;20200513;312
4;20200514;308
4;20200515;308
4;20200516;304
4;20200517;304
4;20200518;304
4;20200519;296
4;20200520;284
4;20200521;268
4;20200522;320
4;20200523;320
4;20200524;316
4;20200525;316
4;20200526;304
4;20200527;304
4;20200528;276
4;20200529;268
4;20200530;236
4;20200531;224
4;20200601;224
4;20200602;184
4;20200603;176
4;20200604;168
4;20200605;308
4;20200606;296
4;20200607;276
4;20200608;276
4;20200609;260
4;20200610;224
4;20200611;192
4;20200612;180
4;20200613;172
4;20200614;132
4;20200615;132
4;20200616;112
4;20200617;88
4;20200618;76
4;20200619;308
4;20200620;288
4;20200621;288
4;20200622;288
4;20200623;284
4;20200624;276
4;20200625;256
4;20200626;216
4;20200627;168
4;20200628;128
4;20200629;128
4;20200630;120
4;20200701;116
4;20200702;100
4;20200703;276
4;20200704;256
4;20200705;236
4;20200706;236
4;20200707;224
4;20200708;200
4;20200709;184
4;20200710;252
4;20200711;240
4;20200712;220
4;20200713;220
4;20200714;212
4;20200715;208
4;20200716;196
4;20200717;208
4;20200718;204
4;20200719;172
4;20200720;172
4;20200721;144
4;20200722;132
4;20200723;120
4;20200724;228
4;20200725;204
4;20200726;180
4;20200727;180
4;20200728;144
4;20200729;132
4;20200730;120
4;20200731;224
4;20200801;200
4;20200802;184
4;20200803;184
4;20200804;156
4;20200805;136
4;20200806;60
4;20200807;180
4;20200808;180
4;20200809;160
4;20200810;160
4;20200811;120
4;20200812;96
4;20200813;76
4;20200814;220
4;20200815;216
4;20200816;212
4;20200817;212
4;20200818;188
4;20200819;164
4;20200820;164
4;20200821;152
4;20200822;140
4;20200823;124
4;20200824;124
4;20200825;108
4;20200826;100
4;20200827;80
4;20200828;384
4;20200829;368
4;20200830;348
4;20200831;348
4;20200901;324
4;20200902;244
4;20200903;212
4;20200904;204
4;20200905;188
4;20200906;156
4;20200907;156
4;20200908;144
4;20200909;144
4;20200910;116
4;20200911;296
4;20200912;280
4;20200913;272
4;20200914;272
4;20200915;216
4;20200916;204
4;20200917;200
4;20200918;172
4;20200919;148
4;20200920;124
4;20200921;124
4;20200922;112
4;20200923;100
4;20200924;88
4;20200925;344
4;20200926;324
4;20200927;304
4;20200928;304
4;20200929;292
4;20200930;276
4;20201001;264
4;20201002;256
4;20201003;240
4;20201004;204
4;20201005;204
4;20201006;176
4;20201007;172
4;20201008;160
4;20201009;372
4;20201010;340
4;20201011;324
4;20201012;324
4;20201013;308
4;20201014;284
4;20201015;252
4;20201016;240
4;20201017;176
4;20201018;160
4;20201019;160
4;20201020;144
4;20201021;120
4;20201022;92
4;20201023;320
4;20201024;308
4;20201025;288
4;20201026;288
4;20201027;276
4;20201028;264
4;20201029;244
4;20201030;236
4;20201031;224
4;20201101;208
4;20201102;208
4;20201103;208
50;20200808;96
50;20200809;96
50;20200810;96
50;20200811;88
50;20200812;128
50;20200813;128
50;20200814;124
50;20200815;124
50;20200816;116
50;20200817;116
50;20200818;112
50;20200819;112
50;20200820;104
50;20200821;96
50;20200822;96
50;20200823;92
50;20200824;92
50;20200825;80
50;20200826;80
50;20200827;76
50;20200828;76
50;20200829;76
50;20200830;72
50;20200831;72
50;20200901;68
50;20200902;136
50;20200903;132
50;20200904;136
50;20200905;132
50;20200906;132
50;20200907;132
50;20200908;128
50;20200909;124
50;20200910;112
50;20200911;108
50;20200912;104
50;20200913;104
50;20200914;104
50;20200915;96
50;20200916;172
50;20200917;168
